Subdivisions: 100000
,Type,Integral,Result,Error,Time,
Midpoint Rule:
,simple,3*x^4+4*x^3+76*x^2+58*x+4 from -20 to 0,1951146.666625,0.000041,0.111292
,simple,x^-1 from 1 to 2,0.693147,0.000000,0.007654
,simple,e^x from 0 to 1,1.718282,0.000000,0.021195
,simple,x^1/2 from 0 to 1,0.666667,0.000000,0.008644
,discontinuous,(e^x-1)/x (edge discontinuity) from 0 to 1,1.317902,0.000000,0.021499
,discontinuous,1/sqrt(abs(x)) (edge discontinuity) from -9 to 1,11.665923,3.665923,0.008884
,discontinuous,sin(x)*sqrt(1-x^2) (edge discontinuity) *note: answer only accurate to e-6 from 0 to 1,0.311736,0.000000,0.023624
,discontinuous,sin(x)/x (edge discontinuity) from 0 to 3,1.848653,0.000000,0.022221
,discontinuous,sqrt(abs(x-0.7)) (middle discontinuity) *note: answer only accurate to e-6 from 0 to 1,0.499986,0.000000,0.008614
,discontinuous,(x+2)(x-2)/(x-2) (middle discontinuity) from 1 to 3,8.000000,0.000000,0.008320
,discontinuous,floor(x) (middle discontinuity) from 0 to 2,1.000003,0.000003,0.008204
,discontinuous,piecewise (middle discontinuity) from 0 to 2,2.500002,0.000002,0.007531
,badly behaved,e^x*ln(sin(x)) *note: answer only accurate to e-4 from 0 to 3.14159,-20.846210,0.001310,0.052659
,badly behaved,ln(x) from 0 to 1,-1.000003,0.000003,0.025366
,badly behaved,ln(x^2) from 8 to 9,4.278978,0.000000,0.027202
,badly behaved,ln(1/x) from 0 to 1,1.000003,0.000003,0.028430
,badly behaved,x^2*sin(1/x) (oscillatory) from 0 to 0.63662,0.058568,0.000000,0.032418
,badly behaved,ln(abs(x-0.7)) from 0 to 1,-1.610882,0.000017,0.025378
,badly behaved,sqrt(1-x^4)/x^(1-1/pi) from 0 to 1,3.447689,0.449474,0.092180
,badly behaved,e^x/(x^(1/pi) from 0 to 1,2.304204,0.000299,0.061376
